Date,Server_ID,CPU_Usage(%),RAM_Usage(%),Internal_Temp(C),External_Temp(C),Energy_Usage(kWh),Fan_Status,Failure_Probability,Comments
2024-11-20,Server_4,18.83,30.06,43.81,24.63,23.88,Working,0.0,No issue
2024-11-20,Server_5,39.35,44.43,72.63,15.97,46.99,Failed,0.67,Slight vibration
2024-11-20,Server_6,54.5,89.33,68.54,16.71,60.25,Warning,0.74,Slight vibration
2024-11-20,Server_7,19.04,37.07,59.9,19.9,31.5,Working,0.25,No issue
2024-11-20,Server_8,12.09,45.36,43.71,32.72,26.94,Working,0.0,No issue
2024-11-20,Server_9,35.68,88.58,35.15,29.4,46.04,Warning,0.0,Slight vibration
2024-11-20,Server_10,22.49,69.76,58.29,38.62,50.27,Warning,0.18,No issue
2024-11-20,Server_11,45.03,52.42,49.07,27.21,51.56,Working,0.0,No issue
2024-11-20,Server_12,77.83,27.29,67.96,21.16,67.98,Working,0.54,No issue
2024-11-20,Server_13,67.44,21.22,74.02,20.9,61.03,Working,0.71,No issue
2024-11-20,Server_14,26.09,85.34,32.06,39.58,53.41,Failed,0.0,Needs replacement
2024-11-20,Server_15,51.72,86.01,52.23,16.27,61.62,Working,0.0,No issue
2024-11-20,Server_16,59.79,41.28,48.51,33.53,49.21,Warning,0.0,Needs replacement
2024-11-20,Server_17,51.16,63.97,71.22,30.64,55.99,Working,0.67,No issue
2024-11-20,Server_18,70.86,84.0,35.23,19.82,71.4,Warning,0.0,Slight vibration
2024-11-20,Server_19,48.22,67.79,57.29,31.9,55.88,Working,0.32,No issue
2024-11-20,Server_20,77.33,70.96,68.84,39.82,81.42,Working,0.71,No issue
2024-11-21,Server_1,53.94,84.57,42.92,34.1,56.25,Working,0.0,No issue
2024-11-21,Server_2,54.79,80.3,72.31,23.87,70.23,Working,0.78,No issue
2024-11-21,Server_3,87.84,70.06,30.17,20.0,71.06,Working,0.0,No issue
2024-11-21,Server_4,82.22,22.6,61.36,23.25,58.45,Failed,0.4,Fan noise
2024-11-21,Server_5,91.39,87.44,60.18,35.23,84.95,Working,0.37,No issue
2024-11-21,Server_6,82.83,80.41,71.24,22.48,73.81,Working,0.83,No issue
2024-11-21,Server_7,16.47,48.8,67.21,15.42,43.25,Working,0.35,No issue
2024-11-21,Server_8,17.7,73.87,36.2,38.16,42.63,Working,0.0,No issue
2024-11-21,Server_9,13.13,55.48,42.02,23.57,29.19,Working,0.0,No issue
2024-11-21,Server_10,52.91,78.6,78.26,19.86,60.62,Working,0.88,No issue
2024-11-21,Server_11,64.93,75.45,44.1,32.52,67.46,Working,0.0,No issue
2024-11-21,Server_12,72.92,52.16,78.69,31.67,65.77,Warning,0.93,Power fluctuation
2024-11-21,Server_13,68.96,83.07,55.98,27.7,71.22,Working,0.18,No issue
2024-11-21,Server_14,86.66,63.53,62.75,22.6,80.67,Working,0.41,No issue
2024-11-21,Server_15,24.38,58.82,53.36,31.09,38.71,Warning,0.03,Power fluctuation
2024-11-21,Server_16,73.39,23.74,61.42,15.13,52.19,Working,0.25,No issue
2024-11-21,Server_17,79.39,42.32,42.2,18.54,61.07,Working,0.0,No issue
2024-11-21,Server_18,33.21,59.68,73.98,26.77,48.12,Working,0.9,No issue
2024-11-21,Server_19,62.75,68.41,50.94,18.66,57.29,Working,0.25,No issue
2024-11-21,Server_20,57.82,49.76,30.01,39.17,41.7,Working,0.0,No issue
2024-11-22,Server_1,16.22,67.76,43.25,25.56,39.66,Working,0.0,No issue
2024-11-22,Server_2,69.2,29.85,72.49,37.92,49.36,Working,0.82,No issue
2024-11-22,Server_3,13.78,34.21,61.31,20.75,39.5,Failed,0.29,Needs replacement
2024-11-22,Server_4,71.93,80.69,56.95,15.71,67.86,Working,0.34,No issue
2024-11-22,Server_5,64.74,30.85,45.58,32.14,42.99,Working,0.0,No issue
2024-11-22,Server_6,31.4,27.9,40.27,32.27,31.25,Working,0.0,No issue
2024-11-22,Server_7,40.38,67.09,39.69,24.49,38.84,Working,0.0,No issue
2024-11-22,Server_8,40.97,28.58,76.75,31.01,44.43,Working,0.93,No issue
2024-11-22,Server_9,69.74,38.74,31.8,33.99,60.12,Working,0.0,No issue
2024-11-22,Server_10,45.25,61.03,70.2,15.34,54.48,Working,0.8,No issue
2024-11-22,Server_11,64.34,66.43,79.34,35.42,70.52,Working,0.85,No issue
2024-11-22,Server_12,94.81,45.02,39.49,30.29,69.24,Working,0.0,No issue
2024-11-22,Server_13,18.2,30.35,52.51,26.87,18.11,Working,0.04,No issue
2024-11-22,Server_14,85.3,26.72,67.65,28.99,65.53,Working,0.63,No issue
2024-11-22,Server_15,61.11,38.59,74.95,39.45,53.55,Failed,1.0,Slight vibration
2024-11-22,Server_16,32.81,89.86,32.48,35.66,52.58,Working,0.0,No issue
2024-11-22,Server_17,84.64,62.36,59.36,37.58,70.04,Failed,0.2,Needs replacement
2024-11-22,Server_18,93.95,26.1,47.95,24.25,64.78,Warning,0.14,Needs replacement
2024-11-22,Server_19,17.37,24.56,44.73,15.32,33.94,Failed,0.0,Fan noise
2024-11-22,Server_20,61.2,58.04,64.63,20.45,54.16,Working,0.39,No issue
2024-11-23,Server_1,64.5,45.68,59.99,25.07,61.01,Working,0.29,No issue
2024-11-23,Server_2,33.1,80.09,58.91,31.99,63.4,Warning,0.4,Slight vibration
2024-11-23,Server_3,37.99,24.1,47.67,32.22,31.09,Working,0.0,No issue
2024-11-23,Server_4,42.06,41.46,51.45,15.14,38.43,Working,0.17,No issue
2024-11-23,Server_5,26.03,74.01,41.19,36.46,33.16,Working,0.0,No issue
2024-11-23,Server_6,25.51,64.72,71.84,38.93,52.25,Working,0.72,No issue
2024-11-23,Server_7,45.13,59.15,38.04,15.08,51.3,Working,0.0,No issue
2024-11-23,Server_8,56.14,62.42,76.81,25.27,66.3,Working,1.0,No issue
2024-11-23,Server_9,65.99,83.61,42.07,25.94,60.19,Working,0.0,No issue
2024-11-23,Server_10,11.48,35.06,74.45,24.88,26.97,Working,0.73,No issue
2024-11-23,Server_11,67.33,49.93,58.36,26.09,60.3,Working,0.22,No issue
2024-11-23,Server_12,43.95,61.75,65.39,22.12,45.24,Working,0.44,No issue
2024-11-23,Server_13,65.04,64.9,38.6,36.3,66.64,Working,0.0,No issue
2024-11-23,Server_14,34.97,27.23,69.85,24.05,40.27,Working,0.6,No issue
2024-11-23,Server_15,25.31,59.68,61.2,20.24,41.56,Warning,0.52,Overheating
2024-11-23,Server_16,43.18,76.5,43.01,34.57,53.85,Working,0.0,No issue
2024-11-23,Server_17,15.86,87.11,63.84,15.61,53.93,Working,0.47,No issue
2024-11-23,Server_18,37.27,86.67,69.88,36.36,65.72,Working,0.63,No issue
2024-11-23,Server_19,74.44,64.08,44.04,23.35,68.12,Working,0.0,No issue
2024-11-23,Server_20,23.76,66.63,43.41,34.86,47.64,Working,0.0,No issue
2024-11-24,Server_1,89.05,84.39,50.13,22.42,77.21,Working,0.0,No issue
2024-11-24,Server_2,46.58,27.6,32.27,16.44,43.44,Working,0.0,No issue
2024-11-24,Server_3,52.16,55.26,30.35,30.83,62.12,Working,0.0,No issue
2024-11-24,Server_4,29.85,71.91,75.29,36.59,49.27,Warning,0.97,No issue
2024-11-24,Server_5,56.73,44.63,40.8,24.75,60.4,Working,0.0,No issue
2024-11-24,Server_6,77.39,33.7,49.12,23.24,50.83,Warning,0.0,Needs replacement
2024-11-24,Server_7,24.05,81.61,60.69,31.89,59.12,Working,0.31,No issue
2024-11-24,Server_8,86.21,81.58,38.17,25.29,67.82,Working,0.0,No issue
2024-11-24,Server_9,42.47,39.8,51.95,31.69,36.59,Warning,0.0,Slight vibration
2024-11-24,Server_10,67.01,64.01,51.17,31.48,62.3,Warning,0.11,Fan noise
2024-11-24,Server_11,70.05,61.86,68.97,15.8,67.12,Working,0.72,No issue
2024-11-24,Server_12,44.98,60.93,51.83,36.07,48.46,Working,0.0,No issue
2024-11-24,Server_13,32.27,50.32,33.91,39.25,38.12,Working,0.0,No issue
2024-11-24,Server_14,17.31,62.32,79.77,28.14,45.85,Working,0.99,No issue
2024-11-24,Server_15,67.43,24.03,44.47,31.34,46.28,Warning,0.0,No issue
2024-11-24,Server_16,31.48,64.47,46.2,17.85,47.4,Warning,0.0,Slight vibration
2024-11-24,Server_17,61.23,85.14,34.4,21.07,52.65,Working,0.0,No issue
2024-11-24,Server_18,67.57,77.4,60.61,28.21,70.43,Working,0.24,No issue
2024-11-24,Server_19,74.01,51.81,46.92,24.14,60.84,Working,0.02,No issue
2024-11-24,Server_20,82.27,58.94,71.09,28.74,72.92,Working,0.75,No issue
2024-11-25,Server_1,37.78,61.81,68.46,16.61,65.03,Working,0.71,No issue
2024-11-25,Server_2,46.09,25.62,76.88,33.05,46.78,Failed,0.83,Power fluctuation
2024-11-25,Server_3,50.43,65.03,61.49,26.61,58.49,Working,0.19,No issue
2024-11-25,Server_4,68.63,62.83,65.62,24.57,77.64,Working,0.53,No issue
2024-11-25,Server_5,79.5,88.33,69.66,39.08,75.62,Working,0.83,No issue
2024-11-25,Server_6,24.62,59.85,67.9,39.09,43.72,Failed,0.49,Fan noise
2024-11-25,Server_7,82.48,23.13,79.72,19.97,65.75,Working,1.0,No issue
2024-11-25,Server_8,82.87,41.55,53.44,30.94,65.1,Working,0.09,No issue
2024-11-25,Server_9,38.87,42.42,76.03,18.12,45.27,Working,0.77,No issue
2024-11-25,Server_10,20.88,63.18,65.38,25.6,43.46,Working,0.44,No issue
2024-11-25,Server_11,32.75,64.19,60.76,21.77,46.27,Working,0.35,No issue
2024-11-25,Server_12,46.17,48.94,59.23,39.78,42.65,Warning,0.24,Fan noise
2024-11-25,Server_13,54.58,67.24,64.35,28.81,61.16,Warning,0.4,Slight vibration
2024-11-25,Server_14,22.89,72.02,71.87,17.09,46.16,Working,0.82,No issue
2024-11-25,Server_15,43.15,58.52,46.47,29.95,44.74,Warning,0.0,Overheating
2024-11-25,Server_16,57.85,79.08,33.2,28.71,70.48,Warning,0.0,Fan noise
2024-11-25,Server_17,35.16,57.21,37.93,24.32,44.91,Working,0.0,No issue
2024-11-25,Server_18,39.88,37.54,50.93,27.2,34.99,Working,0.0,No issue
2024-11-25,Server_19,75.6,62.0,69.02,24.36,76.63,Working,0.48,No issue
2024-11-25,Server_20,92.1,22.62,48.86,26.03,61.02,Working,0.0,No issue
2024-11-26,Server_1,16.98,50.01,48.74,32.46,24.8,Warning,0.0,Needs replacement
2024-11-26,Server_2,37.65,55.26,54.24,29.03,53.88,Warning,0.1,Overheating
2024-11-26,Server_3,85.16,83.2,32.92,17.66,75.12,Working,0.0,No issue
2024-11-26,Server_4,48.96,82.09,31.85,38.85,66.68,Working,0.0,No issue
2024-11-26,Server_5,13.06,74.65,68.65,39.22,42.68,Working,0.69,No issue
2024-11-26,Server_6,19.17,30.74,44.18,29.2,28.89,Working,0.0,No issue
2024-11-26,Server_7,34.24,54.7,57.65,26.65,33.49,Working,0.45,No issue
2024-11-26,Server_8,51.83,29.74,38.33,34.63,42.11,Working,0.0,No issue
2024-11-26,Server_9,67.84,85.33,68.59,25.36,66.51,Working,0.64,No issue
2024-11-26,Server_10,16.06,87.7,68.18,16.25,48.47,Working,0.67,No issue
2024-11-26,Server_11,64.64,57.36,76.27,22.32,75.2,Working,0.88,No issue
2024-11-26,Server_12,16.85,81.0,58.96,22.24,50.18,Working,0.2,No issue
2024-11-26,Server_13,11.07,73.64,38.18,32.24,36.25,Warning,0.0,Slight vibration
2024-11-26,Server_14,56.25,43.72,79.26,22.79,51.16,Working,0.91,No issue
2024-11-26,Server_15,80.23,84.11,68.0,28.13,78.7,Working,0.73,No issue
2024-11-26,Server_16,71.44,40.5,72.97,21.18,60.54,Working,0.68,No issue
2024-11-26,Server_17,55.95,81.16,59.6,34.88,65.65,Working,0.4,No issue
2024-11-26,Server_18,72.75,62.11,69.55,16.66,62.39,Failed,0.52,Needs replacement
2024-11-26,Server_19,82.38,50.38,63.0,15.76,66.74,Working,0.32,No issue
2024-11-26,Server_20,52.34,58.87,39.09,31.61,49.08,Working,0.0,No issue
2024-11-27,Server_1,83.7,55.29,47.31,31.35,66.54,Warning,0.0,No issue
2024-11-27,Server_2,22.67,58.26,67.61,34.87,44.69,Warning,0.47,Needs replacement
2024-11-27,Server_3,75.97,77.56,60.22,32.35,66.06,Failed,0.29,Needs replacement
2024-11-27,Server_4,69.72,21.29,47.2,15.55,45.46,Working,0.0,No issue
2024-11-27,Server_5,22.55,67.95,35.13,27.5,37.41,Working,0.0,No issue
2024-11-27,Server_6,63.52,83.7,64.21,16.47,71.61,Working,0.55,No issue
2024-11-27,Server_7,52.82,39.82,61.13,20.99,50.4,Warning,0.33,Power fluctuation
2024-11-27,Server_8,68.97,38.45,70.09,20.9,64.77,Working,0.76,No issue
2024-11-27,Server_9,15.21,32.0,60.94,28.26,20.0,Working,0.2,No issue
2024-11-27,Server_10,38.18,40.32,73.87,18.54,46.84,Working,0.69,No issue
2024-11-27,Server_11,74.84,69.21,61.95,20.63,65.93,Working,0.39,No issue
2024-11-27,Server_12,86.67,88.27,30.4,30.38,85.3,Working,0.0,No issue
2024-11-27,Server_13,22.96,49.79,65.72,33.0,35.53,Working,0.45,No issue
2024-11-27,Server_14,39.13,28.09,74.47,18.02,38.94,Working,0.83,No issue
2024-11-27,Server_15,72.99,39.12,67.3,22.09,56.98,Working,0.53,No issue
2024-11-27,Server_16,69.24,31.67,34.68,33.74,43.76,Warning,0.0,Fan noise
2024-11-27,Server_17,94.23,32.18,43.68,32.03,59.98,Working,0.0,No issue
2024-11-27,Server_18,70.02,27.85,66.33,16.23,58.56,Working,0.44,No issue
2024-11-27,Server_19,85.29,50.43,43.54,36.86,70.99,Working,0.0,No issue
2024-11-27,Server_20,70.75,45.59,72.05,28.4,62.78,Working,0.77,No issue
2024-11-28,Server_1,76.68,25.63,37.14,28.94,56.82,Working,0.0,No issue
2024-11-28,Server_2,69.1,67.63,65.42,16.53,73.61,Working,0.52,No issue
2024-11-28,Server_3,32.93,40.16,37.79,38.85,37.93,Warning,0.0,Needs replacement
2024-11-28,Server_4,34.49,44.0,36.33,31.77,36.27,Working,0.0,No issue
2024-11-28,Server_5,81.09,65.69,68.57,36.28,77.55,Warning,0.6,No issue
2024-11-28,Server_6,81.99,84.32,73.98,23.5,78.55,Working,0.76,No issue
2024-11-28,Server_7,23.97,49.11,76.64,24.75,39.39,Failed,0.69,Slight vibration
2024-11-28,Server_8,52.08,85.4,54.52,26.26,65.17,Failed,0.08,Slight vibration
2024-11-28,Server_9,11.27,74.71,61.55,30.28,37.54,Working,0.38,No issue
2024-11-28,Server_10,58.2,75.22,62.55,15.41,59.4,Warning,0.49,Slight vibration
2024-11-28,Server_11,49.96,41.83,37.01,20.36,47.92,Warning,0.0,Slight vibration
2024-11-28,Server_12,83.36,72.25,65.81,31.49,72.64,Working,0.44,No issue
2024-11-28,Server_13,87.92,72.47,31.25,27.89,74.15,Working,0.0,No issue
2024-11-28,Server_14,56.35,68.61,66.65,22.11,61.52,Working,0.58,No issue
2024-11-28,Server_15,16.12,35.72,59.71,25.45,28.24,Working,0.4,No issue
2024-11-28,Server_16,34.06,57.32,33.36,39.42,36.14,Working,0.0,No issue
2024-11-28,Server_17,64.04,25.0,62.85,20.79,50.03,Working,0.33,No issue
2024-11-28,Server_18,39.72,47.87,74.7,29.71,39.02,Working,0.82,No issue
2024-11-28,Server_19,52.22,86.98,39.34,25.71,64.64,Working,0.0,No issue
2024-11-28,Server_20,27.94,89.73,62.19,39.02,57.64,Working,0.6,No issue
2024-11-29,Server_1,37.92,38.78,58.32,30.08,45.23,Warning,0.2,Fan noise
2024-11-29,Server_2,61.07,57.51,66.91,17.62,71.32,Warning,0.62,Fan noise
2024-11-29,Server_3,88.58,80.3,78.76,30.99,82.45,Working,0.83,No issue
2024-11-29,Server_4,72.54,86.73,64.66,26.67,89.61,Working,0.48,No issue
2024-11-29,Server_5,42.72,36.13,39.05,26.6,33.86,Warning,0.0,Slight vibration
2024-11-29,Server_6,31.12,53.86,59.93,28.87,36.67,Working,0.32,No issue
2024-11-29,Server_7,72.88,89.49,71.72,38.83,86.82,Working,0.73,No issue
2024-11-29,Server_8,12.72,55.58,31.75,23.3,32.18,Working,0.0,No issue
2024-11-29,Server_9,80.02,85.63,66.92,32.48,82.89,Working,0.7,No issue
2024-11-29,Server_10,39.46,54.93,57.25,17.87,53.59,Warning,0.11,Fan noise
2024-11-29,Server_11,82.58,79.62,48.37,24.51,77.33,Working,0.0,No issue
2024-11-29,Server_12,70.79,67.69,31.59,30.08,66.12,Working,0.0,No issue
2024-11-29,Server_13,32.49,72.37,66.6,29.77,50.45,Working,0.62,No issue
2024-11-29,Server_14,85.15,59.8,79.09,22.86,78.21,Warning,1.0,Fan noise
2024-11-29,Server_15,19.37,57.39,78.62,27.14,43.97,Working,0.84,No issue
2024-11-29,Server_16,77.46,53.38,74.02,22.98,73.58,Warning,0.8,Needs replacement
2024-11-29,Server_17,57.72,33.63,37.89,23.36,42.92,Working,0.0,No issue
2024-11-29,Server_18,20.23,72.21,56.99,30.57,43.44,Working,0.22,No issue
2024-11-29,Server_19,81.44,74.21,79.81,34.78,71.9,Working,1.0,No issue
2024-11-29,Server_20,39.73,37.61,48.04,34.49,38.69,Warning,0.0,Power fluctuation
2024-11-30,Server_1,64.93,76.94,65.05,32.07,74.94,Working,0.46,No issue
2024-11-30,Server_2,90.57,46.0,50.07,30.12,64.61,Working,0.0,No issue
2024-11-30,Server_3,31.73,70.6,35.21,32.57,49.42,Warning,0.0,Overheating
2024-11-30,Server_4,26.24,53.28,66.2,18.52,37.11,Working,0.49,No issue
2024-11-30,Server_5,40.02,52.81,44.01,29.48,50.89,Working,0.0,No issue
2024-11-30,Server_6,47.77,65.98,50.16,39.89,57.5,Warning,0.0,Needs replacement
2024-11-30,Server_7,70.31,44.27,74.61,29.47,69.91,Working,0.85,No issue
2024-11-30,Server_8,46.99,77.8,34.68,34.71,56.83,Working,0.0,No issue
2024-11-30,Server_9,35.63,83.81,56.66,30.37,54.63,Warning,0.25,Slight vibration
2024-11-30,Server_10,14.25,60.12,46.31,34.09,31.63,Working,0.0,No issue
2024-11-30,Server_11,70.98,85.13,71.19,19.3,75.7,Working,0.64,No issue
2024-11-30,Server_12,68.77,48.86,34.77,34.47,59.03,Warning,0.0,Needs replacement
2024-11-30,Server_13,70.21,88.97,40.9,26.76,71.91,Working,0.0,No issue
2024-11-30,Server_14,61.0,78.87,65.47,26.73,75.54,Failed,0.54,Power fluctuation
2024-11-30,Server_15,41.51,76.33,70.87,28.71,50.81,Working,0.66,No issue
2024-11-30,Server_16,46.93,88.75,69.99,36.36,56.24,Working,0.73,No issue
2024-11-30,Server_17,63.2,29.81,56.87,24.59,56.41,Working,0.09,No issue
2024-11-30,Server_18,89.17,71.95,74.41,26.62,89.43,Working,0.77,No issue
2024-11-30,Server_19,38.85,40.02,46.62,22.19,39.41,Working,0.0,No issue
2024-11-30,Server_20,48.27,69.51,76.1,25.74,64.74,Working,0.65,No issue
2024-12-01,Server_1,61.6,68.71,46.88,25.74,64.9,Working,0.0,No issue
2024-12-01,Server_2,34.43,48.8,51.71,19.49,41.45,Working,0.1,No issue
2024-12-01,Server_3,10.46,73.93,48.9,16.34,43.63,Working,0.16,No issue
2024-12-01,Server_4,31.49,44.51,43.44,19.5,29.86,Working,0.0,No issue
2024-12-01,Server_5,85.15,43.83,41.16,33.12,63.76,Working,0.0,No issue
2024-12-01,Server_6,71.48,22.09,49.87,26.45,47.55,Working,0.0,No issue
2024-12-01,Server_7,39.63,66.72,55.97,26.14,57.32,Working,0.47,No issue
2024-12-01,Server_8,34.75,84.8,52.26,16.16,58.04,Working,0.1,No issue
2024-12-01,Server_9,28.54,58.79,42.8,32.88,44.37,Working,0.0,No issue
2024-12-01,Server_10,24.72,88.16,62.34,31.08,49.24,Working,0.15,No issue
2024-12-01,Server_11,57.24,88.67,37.81,22.48,68.99,Warning,0.0,Overheating
2024-12-01,Server_12,83.05,62.42,37.47,27.21,66.57,Working,0.0,No issue
2024-12-01,Server_13,70.71,63.07,47.05,31.1,69.31,Working,0.0,No issue
2024-12-01,Server_14,69.31,35.3,30.81,29.27,47.49,Working,0.0,No issue
2024-12-01,Server_15,60.19,36.14,45.41,25.19,47.4,Warning,0.0,Fan noise
2024-12-01,Server_16,23.07,84.31,40.6,25.63,48.63,Working,0.0,No issue
2024-12-01,Server_17,80.16,31.42,67.57,30.2,52.74,Working,0.5,No issue
2024-12-01,Server_18,52.79,78.27,69.59,29.53,63.41,Working,0.7,No issue
2024-12-01,Server_19,52.27,51.98,32.91,29.08,46.74,Working,0.0,No issue
2024-12-01,Server_20,17.79,61.3,50.04,33.87,34.02,Warning,0.02,Fan noise
2024-12-02,Server_1,38.9,60.91,61.12,16.62,52.58,Working,0.46,No issue
2024-12-02,Server_2,70.71,31.84,55.34,27.15,48.56,Working,0.12,No issue
2024-12-02,Server_3,68.59,50.42,78.94,16.38,67.69,Warning,1.0,Power fluctuation
2024-12-02,Server_4,60.66,55.18,75.47,38.61,57.78,Warning,0.84,Overheating
2024-12-02,Server_5,66.66,52.98,58.67,27.82,52.49,Working,0.36,No issue
2024-12-02,Server_6,28.77,61.03,49.45,21.84,46.86,Working,0.0,No issue
2024-12-02,Server_7,33.22,32.9,47.5,25.17,39.81,Working,0.0,No issue
2024-12-02,Server_8,42.86,54.15,68.44,38.3,44.91,Working,0.52,No issue
2024-12-02,Server_9,41.31,47.76,79.09,29.15,52.45,Working,1.0,No issue
2024-12-02,Server_10,75.78,40.24,32.78,15.66,61.28,Working,0.0,No issue
2024-12-02,Server_11,84.41,80.84,54.49,38.8,92.18,Working,0.0,No issue
2024-12-02,Server_12,51.19,64.36,60.34,37.33,59.69,Working,0.26,No issue
2024-12-02,Server_13,24.91,39.89,35.28,22.52,29.12,Working,0.0,No issue
2024-12-02,Server_14,91.5,31.91,59.88,17.25,59.7,Warning,0.37,Fan noise
2024-12-02,Server_15,15.01,31.92,46.26,34.46,30.64,Working,0.0,No issue
2024-12-02,Server_16,65.25,48.1,50.98,18.72,54.71,Working,0.15,No issue
2024-12-02,Server_17,21.57,28.99,54.25,18.17,27.91,Working,0.26,No issue
2024-12-02,Server_18,31.32,26.69,77.02,28.55,35.94,Working,0.83,No issue
2024-12-02,Server_19,77.65,53.54,54.5,35.11,65.01,Working,0.17,No issue
2024-12-02,Server_20,57.6,63.68,55.42,23.66,48.68,Working,0.01,No issue
2024-12-03,Server_1,77.56,68.87,39.12,15.53,83.77,Working,0.0,No issue
2024-12-03,Server_2,32.86,56.88,60.5,24.54,45.9,Warning,0.43,No issue
2024-12-03,Server_3,37.17,76.14,68.8,18.22,52.98,Working,0.62,No issue
2024-12-03,Server_4,52.87,74.25,72.73,16.04,59.47,Failed,0.7,Power fluctuation
2024-12-03,Server_5,34.48,47.41,37.64,38.97,37.94,Working,0.0,No issue
2024-12-03,Server_6,81.52,76.72,47.52,32.73,67.02,Failed,0.0,Slight vibration
2024-12-03,Server_7,30.28,56.41,63.72,24.09,46.88,Warning,0.42,Slight vibration
2024-12-03,Server_8,86.01,64.16,44.02,33.98,87.38,Working,0.0,No issue
2024-12-03,Server_9,87.18,53.64,64.87,39.92,67.39,Warning,0.42,Overheating
2024-12-03,Server_10,49.06,43.14,40.71,38.43,41.51,Working,0.0,No issue
2024-12-03,Server_11,65.99,85.75,41.36,20.94,63.32,Working,0.0,No issue
2024-12-03,Server_12,61.12,28.14,69.53,39.43,57.3,Warning,0.62,Power fluctuation
2024-12-03,Server_13,86.59,84.65,77.38,39.65,83.85,Working,1.0,No issue
2024-12-03,Server_14,70.03,66.6,37.0,30.76,62.68,Working,0.0,No issue
2024-12-03,Server_15,32.49,80.7,50.6,22.51,45.7,Warning,0.0,Slight vibration
2024-12-03,Server_16,71.34,24.49,73.3,20.57,46.78,Working,0.81,No issue
2024-12-03,Server_17,92.09,47.81,35.15,37.5,67.32,Working,0.0,No issue
2024-12-03,Server_18,51.65,62.28,38.31,21.93,56.46,Working,0.0,No issue
2024-12-03,Server_19,91.87,61.94,73.7,25.28,76.73,Working,0.71,No issue
2024-12-03,Server_20,29.2,85.34,41.16,16.54,44.96,Working,0.0,No issue
2024-12-04,Server_1,14.09,25.86,30.97,21.34,21.49,Working,0.0,No issue
2024-12-04,Server_2,32.28,71.9,74.28,22.23,57.04,Working,0.82,No issue
2024-12-04,Server_3,44.95,24.42,45.45,24.56,39.76,Working,0.0,No issue
2024-12-04,Server_4,64.0,38.02,36.56,16.75,52.71,Working,0.0,No issue
2024-12-04,Server_5,30.88,46.57,36.15,23.08,39.23,Working,0.0,No issue
2024-12-04,Server_6,75.23,79.12,52.33,37.25,62.09,Working,0.3,No issue
2024-12-04,Server_7,87.42,27.87,48.62,18.08,59.67,Working,0.0,No issue
2024-12-04,Server_8,89.75,39.64,52.99,29.82,71.76,Working,0.09,No issue
2024-12-04,Server_9,16.61,54.47,79.47,20.43,50.32,Working,1.0,No issue
2024-12-04,Server_10,42.43,81.98,58.91,39.64,55.08,Failed,0.32,Slight vibration
2024-12-04,Server_11,47.58,79.97,55.41,21.04,57.94,Working,0.4,No issue
2024-12-04,Server_12,23.7,48.88,74.34,23.27,45.08,Working,0.77,No issue
2024-12-04,Server_13,14.66,28.22,68.0,23.68,27.02,Working,0.56,No issue
2024-12-04,Server_14,74.04,88.84,49.36,15.47,73.46,Working,0.0,No issue
2024-12-04,Server_15,87.25,37.88,61.38,23.18,65.82,Working,0.3,No issue
2024-12-04,Server_16,57.38,36.76,68.82,27.59,62.57,Working,0.58,No issue
2024-12-04,Server_17,14.57,53.11,72.68,26.24,32.94,Working,0.75,No issue
2024-12-04,Server_18,92.69,20.77,41.12,23.74,66.51,Working,0.0,No issue
2024-12-04,Server_19,17.07,59.84,60.16,35.89,35.48,Working,0.21,No issue
2024-12-04,Server_20,85.69,54.42,54.11,37.62,67.93,Working,0.18,No issue
2024-12-05,Server_1,60.56,37.2,31.92,17.22,47.04,Working,0.0,No issue
2024-12-05,Server_2,66.65,26.88,49.75,26.48,49.82,Working,0.0,No issue
2024-12-05,Server_3,44.61,33.88,47.23,20.01,43.77,Working,0.06,No issue
2024-12-05,Server_4,31.69,26.48,48.34,35.68,39.47,Working,0.0,No issue
